price,bedrooms,bathrooms,floors,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,date_m,m2_living,m2_lot,m2_above,m2_basement,m2_living15,m2_lot15
199950.0,3,1.0,1.5,0.0,3,6,1944,0.0,98178,47.4934,-122.23700000000001,11,124.4900736,674.4760704,124.4900736,0.0,112.4126784,674.4760704
712500.0,4,2.75,1.0,1.0,3,8,1948,1999.0,98118,47.5459,-122.265,4,224.8253568,1040.60695104,131.9223168,92.90304,294.5026368,871.8950304000001
490000.0,2,1.0,1.0,0.0,4,7,1941,,98115,47.6864,-122.311,10,131.9223168,399.94758720000004,85.4707968,46.45152,131.9223168,399.94758720000004
299000.0,3,1.0,1.0,0.0,3,6,1955,0.0,98118,47.5293,-122.274,3,140.2835904,575.9988480000001,93.8320704,46.45152,158.86419840000002,801.1029139200001
685000.0,4,2.5,1.0,2.0,3,9,1954,0.0,98177,47.7537,-122.37299999999999,8,246.193056,2345.6159539200003,216.4640832,29.7289728,280.5671808,2149.3118304
597000.0,4,2.0,1.5,0.0,4,7,1927,0.0,98117,47.688,-122.383,8,196.9544448,371.61216,159.7932288,37.161216,163.50935040000002,371.61216
210000.0,3,1.0,1.0,0.0,3,6,1977,,98030,47.3746,-122.18299999999999,9,111.483648,668.9018880000001,111.483648,0.0,111.483648,689.3405568000001
659000.0,4,2.5,1.0,0.0,5,8,1946,,98125,47.70399999999999,-122.3,5,296.36069760000004,1056.77208,205.3157184,91.0449792,102.19334400000001,789.6758400000001
540000.0,3,1.0,1.0,0.0,4,7,1925,,98115,47.6756,-122.3,6,97.548192,386.47664640000005,97.548192,0.0,146.7868032,341.8831872
469000.0,3,2.0,1.0,0.0,3,7,1998,0.0,98056,47.5337,-122.18700000000001,3,120.77395200000001,2100.0732192,120.77395200000001,0.0,209.03184000000002,949.0045536
1070000.0,3,2.5,1.5,0.0,3,9,1991,,98024,47.6067,-121.95200000000001,4,368.8250688,24483.48135552,368.8250688,0.0,368.8250688,18085.99221504
575000.0,5,2.5,1.0,2.0,3,9,1972,,98177,47.7707,-122.369,7,277.7800896,696.7728000000001,167.22547200000002,110.5546176,260.128512,916.0239744
299950.0,4,1.0,1.0,0.0,5,6,1953,,98056,47.492,-122.17200000000001,9,108.69655680000001,501.676416,108.69655680000001,0.0,102.19334400000001,501.676416
375000.0,4,2.0,1.0,0.0,3,7,1961,0.0,98001,47.3264,-122.262,4,210.88990080000002,1714.0610880000002,210.88990080000002,0.0,199.74153600000002,1714.0610880000002
342450.0,3,1.5,1.0,0.0,3,7,1962,0.0,98133,47.7339,-122.336,11,118.9158912,513.289296,118.9158912,0.0,123.56104320000001,491.08546944000005
315000.0,4,2.5,2.0,0.0,3,7,2002,,98178,47.5014,-122.226,10,181.160928,299.612304,181.160928,0.0,183.9480192,299.612304
328000.0,4,2.75,1.0,0.0,3,7,1997,0.0,98106,47.5303,-122.346,12,179.3028672,356.74767360000004,108.69655680000001,70.6063104,149.5738944,356.74767360000004
323000.0,4,2.75,1.0,0.0,3,8,1977,0.0,98058,47.4424,-122.126,5,183.01898880000002,670.10962752,108.69655680000001,74.322432,183.9480192,654.5019168
320000.0,4,3.0,1.0,0.0,3,7,1997,0.0,98118,47.5468,-122.274,10,169.0835328,289.8574848,92.90304,76.18049280000001,148.644864,464.60810304
550000.0,2,1.0,1.0,0.0,4,7,1924,,98117,47.6765,-122.384,12,88.25788800000001,379.04440320000003,88.25788800000001,0.0,104.0514048,379.04440320000003
1650000.0,6,3.5,1.0,0.0,3,8,1955,1990.0,98004,47.6322,-122.21600000000001,11,372.5411904,1505.029248,194.1673536,178.37383680000002,330.73482240000004,1505.029248
1210000.0,4,3.5,1.0,3.0,3,12,1995,0.0,98006,47.5521,-122.115,5,423.6378624,1546.18529472,207.1737792,216.4640832,377.1863424,1409.9894380800001
1200000.0,4,3.5,1.0,3.0,3,12,1995,0.0,98006,47.5521,-122.115,8,423.6378624,1546.18529472,207.1737792,216.4640832,377.1863424,1409.9894380800001
120000.0,3,1.0,1.0,0.0,3,6,1943,0.0,98030,47.3865,-122.21700000000001,1,106.838496,829.0667289600001,106.838496,0.0,138.61133568,829.0667289600001
175000.0,3,1.0,1.0,0.0,3,6,1943,0.0,98030,47.3865,-122.21700000000001,4,106.838496,829.0667289600001,106.838496,0.0,138.61133568,829.0667289600001
169900.0,3,1.0,1.5,0.0,4,5,1900,0.0,98022,47.2068,-121.992,9,84.5417664,538.837632,84.5417664,0.0,130.064256,628.58196864
508000.0,6,2.75,1.0,0.0,4,8,1976,0.0,98034,47.7099,-122.23,8,268.4897856,696.7728000000001,170.01256320000002,98.4772224,174.6577152,696.7728000000001
335000.0,2,1.0,1.0,0.0,4,7,1951,0.0,98133,47.7315,-122.35700000000001,12,99.4062528,620.40650112,99.4062528,0.0,156.0771072,723.52887552
613200.0,3,2.75,1.5,0.0,4,7,1927,0.0,98105,47.6719,-122.301,9,190.451232,308.4380928,146.7868032,43.6644288,163.50935040000002,385.547616
420000.0,2,1.5,1.5,0.0,4,6,1904,0.0,98144,47.588,-122.304,5,96.61916160000001,325.16064,96.61916160000001,0.0,124.4900736,112.69138752
1000000.0,4,3.25,3.0,0.0,3,11,2008,0.0,98103,47.691,-122.337,8,308.4380928,797.7584044800001,274.06396800000005,34.374124800000004,172.7996544,526.57443072
342000.0,2,1.0,1.0,0.0,3,6,1948,0.0,98118,47.5517,-122.272,6,68.74824960000001,574.1407872000001,68.74824960000001,0.0,123.56104320000001,430.60559040000004
850000.0,4,2.0,1.0,0.0,4,9,1979,,98075,47.5936,-122.07700000000001,7,314.01227520000003,8451.203742720001,157.00613760000002,157.00613760000002,314.01227520000003,3970.6759296000005
582000.0,2,1.75,1.0,0.0,4,7,1942,0.0,98117,47.68600000000001,-122.382,12,112.4126784,384.71148864,84.5417664,27.870912,121.70298240000001,384.71148864
475000.0,3,2.5,2.0,0.0,3,8,2001,0.0,98155,47.772,-122.29700000000001,10,230.39953920000002,560.29823424,230.39953920000002,0.0,171.87062400000002,715.7250201600001
570000.0,3,2.25,1.0,0.0,3,8,1975,0.0,98052,47.6912,-122.115,5,186.73511040000002,557.4182400000001,123.56104320000001,63.1740672,193.23832320000002,767.3791104000001
826600.0,4,3.25,1.5,0.0,4,7,1916,,98105,47.6702,-122.3,3,300.07681920000005,464.51520000000005,162.58032,137.49649920000002,160.72225920000002,371.61216
387000.0,2,2.5,2.0,0.0,3,8,2001,0.0,98122,47.6131,-122.29700000000001,10,108.69655680000001,129.50683776,108.69655680000001,0.0,116.12880000000001,291.34393344
330000.0,3,1.0,1.0,0.0,3,7,1969,0.0,98077,47.7554,-122.07600000000001,5,116.12880000000001,847.8331430400001,116.12880000000001,0.0,133.7803776,986.6302848
653450.0,3,2.5,1.0,0.0,4,8,1980,0.0,98075,47.5936,-122.01299999999999,7,192.3092928,4613.379160320001,143.0706816,49.2386112,243.40596480000002,3266.4708864000004
285000.0,2,1.0,1.0,0.0,3,7,2005,0.0,98029,47.5471,-121.99600000000001,9,97.548192,286.88458752,97.548192,0.0,175.5867456,257.52722688
217000.0,3,1.0,1.0,0.0,3,7,1962,0.0,98059,47.4789,-122.15899999999999,8,130.064256,724.643712,130.064256,0.0,130.064256,724.643712
615000.0,3,1.0,1.0,0.0,4,7,1977,0.0,98033,47.6842,-122.2,2,104.0514048,1161.288,104.0514048,0.0,221.1092352,929.0304000000001
580135.0,4,2.5,2.0,0.0,3,8,2014,0.0,98059,47.4787,-122.12200000000001,6,292.64457600000003,546.8272934400001,292.64457600000003,0.0,246.193056,546.8272934400001
1150000.0,4,3.5,2.0,0.0,3,11,1998,,98006,47.5445,-122.137,7,421.77980160000004,1836.41439168,390.192768,31.5870336,370.68312960000003,1196.68405824
231200.0,3,2.0,1.0,0.0,3,7,1991,0.0,98022,47.1949,-121.98899999999999,10,130.064256,819.4977158400001,130.064256,0.0,134.709408,810.2074118400001
680000.0,4,2.75,2.0,0.0,3,8,2010,0.0,98053,47.6964,-122.01700000000001,6,232.25760000000002,459.87004800000005,232.25760000000002,0.0,232.25760000000002,459.87004800000005
267500.0,3,1.5,2.0,0.0,3,7,2001,0.0,98118,47.5506,-122.29,7,129.1352256,200.02024512000003,129.1352256,0.0,102.19334400000001,243.12725568000002
942000.0,4,2.75,2.0,3.0,3,8,1939,0.0,98125,47.7214,-122.285,8,293.5736064,3455.993088,214.6060224,78.967584,290.7865152,1858.0608000000002
435000.0,3,1.75,1.0,0.0,4,6,1948,0.0,98117,47.701,-122.368,6,121.70298240000001,749.2630176,121.70298240000001,0.0,131.9223168,752.514624
315000.0,2,1.0,1.0,0.0,4,7,1924,0.0,98118,47.5541,-122.29,6,161.6512896,336.49481088000005,88.25788800000001,73.3934016,117.9868608,353.03155200000003
354901.0,3,2.5,3.0,0.0,3,8,2004,,98125,47.7173,-122.29899999999999,5,138.4255296,158.77129536,138.4255296,0.0,126.71974656,158.77129536
439888.0,2,2.0,1.0,0.0,3,8,2005,0.0,98053,47.7078,-122.01299999999999,10,120.77395200000001,605.2633056000001,120.77395200000001,0.0,152.36098560000002,558.2543673600001
360000.0,4,1.0,1.5,0.0,3,8,1928,0.0,98106,47.533,-122.34700000000001,1,135.6384384,356.74767360000004,124.4900736,11.148364800000001,91.9740096,390.192768
205000.0,4,1.0,1.0,0.0,4,6,1955,0.0,98055,47.4857,-122.221,12,95.69013120000001,615.11102784,95.69013120000001,0.0,131.9223168,616.04005824
299995.0,3,2.5,2.0,0.0,3,8,1988,0.0,98092,47.2658,-122.21799999999999,6,183.01898880000002,696.7728000000001,183.01898880000002,0.0,181.160928,763.6629888000001
150000.0,2,1.0,1.0,0.0,4,6,1944,0.0,98058,47.4771,-122.17399999999999,9,73.3934016,675.8696160000001,73.3934016,0.0,78.967584,687.3895929600001
575000.0,3,2.25,1.0,0.0,4,10,1976,0.0,98042,47.3797,-122.152,6,353.03155200000003,3142.4453280000002,309.36712320000004,43.6644288,322.37354880000004,1345.6076313600001
625000.0,3,2.0,2.0,1.0,4,7,1950,0.0,98146,47.4933,-122.367,5,201.41379072,1172.06475264,201.41379072,0.0,201.41379072,905.8046400000001
950000.0,4,3.5,2.0,0.0,3,11,2000,,98059,47.5261,-122.14399999999999,5,384.6185856,1244.15751168,384.6185856,0.0,384.6185856,1071.0791481600002
278800.0,4,2.5,1.0,0.0,3,8,1965,0.0,98031,47.3895,-122.22200000000001,2,226.6834176,724.36500288,144.9287424,81.75467520000001,194.1673536,752.514624
713500.0,3,2.0,2.0,0.0,3,8,1908,,98112,47.6285,-122.301,11,159.7932288,390.192768,159.7932288,0.0,159.7932288,390.192768
1900000.0,4,2.25,1.5,3.0,5,10,1916,,98040,47.5395,-122.21,3,280.5671808,1067.36302656,196.02541440000002,84.5417664,361.39282560000004,1067.36302656
439000.0,5,2.0,1.0,0.0,3,7,1988,0.0,98117,47.6969,-122.366,10,242.4769344,465.35132736,158.86419840000002,83.61273600000001,148.644864,468.23132160000006
425000.0,3,2.0,1.0,0.0,3,7,1981,0.0,98027,47.5584,-122.081,9,139.35456000000002,751.21398144,98.4772224,40.877337600000004,143.99971200000002,751.21398144
252500.0,4,2.5,1.5,0.0,3,7,1961,,98003,47.33600000000001,-122.304,8,241.54790400000002,1047.9462912000001,145.85777280000002,95.69013120000001,154.2190464,1040.514048
185000.0,3,1.5,1.0,0.0,4,7,1961,0.0,98092,47.2874,-122.19200000000001,5,127.27716480000001,786.8887488,127.27716480000001,0.0,158.86419840000002,817.5467520000001
406550.0,5,2.75,1.0,0.0,4,7,1974,0.0,98074,47.622,-122.059,9,222.967296,1466.1028742400001,111.483648,111.483648,222.03826560000002,696.7728000000001
243000.0,2,1.5,2.0,0.0,3,7,1990,0.0,98028,47.7527,-122.244,6,99.22044672000001,163.32354432000002,99.22044672000001,0.0,100.14947712,122.1674976
500000.0,3,1.5,1.0,0.0,4,8,1962,0.0,98006,47.5473,-122.17200000000001,12,206.24474880000002,835.56994176,103.12237440000001,103.12237440000001,206.24474880000002,835.56994176
204750.0,2,1.0,1.0,0.0,4,7,1942,0.0,98198,47.3757,-122.304,5,81.75467520000001,703.740528,81.75467520000001,0.0,167.22547200000002,703.740528
222000.0,3,1.5,1.0,0.0,4,7,1968,0.0,98042,47.3683,-122.147,9,121.70298240000001,861.4898899200001,121.70298240000001,0.0,158.86419840000002,891.869184
200000.0,4,1.0,1.0,0.0,3,7,1966,0.0,98055,47.4269,-122.197,5,125.419104,1069.0352812800002,125.419104,0.0,122.63201280000001,2385.2855520000003
367000.0,3,2.25,3.0,2.0,3,8,2006,0.0,98133,47.7147,-122.35600000000001,10,130.064256,122.63201280000001,130.064256,0.0,138.4255296,134.61650496000001
183000.0,3,1.0,1.0,0.0,3,7,1962,0.0,98188,47.4685,-122.28200000000001,5,108.69655680000001,680.0502528000001,108.69655680000001,0.0,189.52220160000002,680.0502528000001
300000.0,3,2.5,2.0,0.0,3,7,2004,,98144,47.5871,-122.31700000000001,12,94.76110080000001,145.85777280000002,66.8901888,27.870912,136.5674688,116.03589696
369000.0,3,1.75,1.0,0.0,3,7,1985,0.0,98133,47.7024,-122.355,8,120.77395200000001,357.11928576,120.77395200000001,0.0,119.8449216,357.11928576
380000.0,3,2.0,2.0,0.0,4,6,1929,0.0,98133,47.7643,-122.352,7,186.73511040000002,1554.82527744,186.73511040000002,0.0,175.5867456,1066.24819008
463000.0,3,2.0,2.0,0.0,4,6,1985,0.0,98125,47.7012,-122.322,2,147.7158336,465.35132736,147.7158336,0.0,160.72225920000002,592.7213952000001
475000.0,3,1.0,1.0,0.0,3,7,1963,0.0,98034,47.7155,-122.194,12,136.5674688,905.8046400000001,136.5674688,0.0,120.77395200000001,905.8046400000001
225000.0,3,1.75,1.0,0.0,4,7,1981,0.0,98001,47.2598,-122.281,3,146.7868032,1337.8037760000002,146.7868032,0.0,137.49649920000002,891.869184
371000.0,3,1.75,1.0,0.0,3,8,1968,0.0,98058,47.4545,-122.146,5,183.01898880000002,883.69371648,183.01898880000002,0.0,209.03184000000002,982.2638419200001
625000.0,3,2.5,2.0,0.0,3,8,2003,,98116,47.5622,-122.39200000000001,8,216.4640832,291.80844864,216.4640832,0.0,183.9480192,489.1345056
3200000.0,6,5.0,2.5,0.0,3,13,1933,2002.0,98199,47.6427,-122.40799999999999,9,659.611584,1690.8353280000001,486.81192960000004,172.7996544,290.7865152,601.73299008
329000.0,3,1.75,1.0,0.0,3,7,1980,0.0,98045,47.4431,-121.772,1,114.27073920000001,996.3851040000001,114.27073920000001,0.0,116.12880000000001,944.8239168
634000.0,3,1.75,2.0,0.0,4,7,1962,,98177,47.7705,-122.37100000000001,2,238.76081280000002,1207.73952,238.76081280000002,0.0,238.76081280000002,791.6268038400001
616000.0,4,2.5,2.0,0.0,3,10,2006,0.0,98038,47.3538,-122.00399999999999,11,319.5864576,642.4245216,319.5864576,0.0,297.289728,642.4245216
1820000.0,3,2.25,2.0,0.0,3,9,1968,,98004,47.6395,-122.214,4,309.36712320000004,1862.98466112,309.36712320000004,0.0,266.63172480000003,1862.98466112
435000.0,4,2.25,2.0,0.0,3,7,2002,0.0,98072,47.7642,-122.149,3,165.36741120000002,249.35175936000002,165.36741120000002,0.0,155.1480768,225.38277504
320000.0,4,2.5,2.0,0.0,3,8,2000,0.0,98030,47.3641,-122.193,4,196.02541440000002,584.8246368,196.02541440000002,0.0,252.6962688,586.31108544
820000.0,4,3.5,2.0,0.0,3,9,2002,0.0,98074,47.6469,-122.081,1,257.34142080000004,747.7765689600001,257.34142080000004,0.0,316.7993664,691.84893888
310000.0,3,2.5,2.0,0.0,3,7,2000,0.0,98019,47.7349,-121.986,8,147.7158336,312.06131136000005,147.7158336,0.0,169.0835328,314.29098432
443750.0,3,2.25,2.0,0.0,3,7,2003,0.0,98199,47.6601,-122.4,12,135.6384384,89.93014272,105.9094656,29.7289728,135.6384384,142.23455424000002
795000.0,4,2.25,1.0,0.0,4,8,1967,0.0,98040,47.5606,-122.22200000000001,6,192.3092928,1215.54337536,157.935168,34.374124800000004,234.11566080000003,945.7529472000001
475000.0,3,2.5,1.0,0.0,4,8,1957,0.0,98003,47.3264,-122.30799999999999,11,224.8253568,3424.5918604800004,142.1416512,82.68370560000001,155.1480768,840.4008998400001
585000.0,5,1.75,2.0,0.0,4,7,1921,0.0,98103,47.6618,-122.355,5,185.80608,348.38640000000004,185.80608,0.0,141.2126208,348.38640000000004
315000.0,2,1.0,2.0,0.0,4,7,1981,0.0,98056,47.5123,-122.19,7,93.8320704,681.72250752,93.8320704,0.0,113.3417088,717.11856576
635000.0,4,2.5,2.0,0.0,3,8,1989,,98029,47.5772,-122.01299999999999,9,283.35427200000004,672.43220352,283.35427200000004,0.0,239.6898432,671.50317312
305000.0,3,1.0,1.0,0.0,3,7,1968,0.0,98077,47.7427,-122.074,5,107.76752640000001,1094.0261990400002,107.76752640000001,0.0,107.76752640000001,933.675552
785000.0,3,2.0,1.0,0.0,5,7,1904,0.0,98103,47.657,-122.345,5,202.52862720000002,505.3925376,102.19334400000001,100.3352832,136.5674688,381.73859136000004
525000.0,3,1.75,1.0,0.0,3,6,1944,0.0,98199,47.6501,-122.384,10,144.9287424,557.4182400000001,72.4643712,72.4643712,144.9287424,161.09387136
537000.0,4,1.75,1.0,0.0,4,7,1910,0.0,98117,47.6795,-122.37100000000001,1,146.7868032,337.7025504,73.3934016,73.3934016,110.5546176,337.98125952000004
279950.0,3,1.75,1.0,0.0,3,7,1974,0.0,98058,47.4366,-122.171,2,154.2190464,771.37394112,128.2061952,26.0128512,161.6512896,772.9532928000001
659000.0,4,2.0,2.0,0.0,3,8,1977,0.0,98005,47.583,-122.17,12,218.322144,866.6924601600001,218.322144,0.0,152.36098560000002,873.5672851200001
782500.0,4,2.5,2.0,0.0,3,9,2005,0.0,98074,47.6219,-122.024,9,272.2059072,725.20113024,272.2059072,0.0,241.54790400000002,562.15629504
250000.0,3,1.75,1.0,0.0,3,7,1984,0.0,98031,47.4016,-122.18,6,147.7158336,702.3469824,104.9804352,42.7353984,139.35456000000002,702.3469824
279000.0,3,1.0,1.0,0.0,4,7,1955,0.0,98056,47.5051,-122.194,8,130.064256,877.9337280000001,98.4772224,31.5870336,130.064256,753.25784832
664000.0,6,2.5,2.0,0.0,4,8,1979,0.0,98052,47.6309,-122.103,11,296.36069760000004,1133.04547584,296.36069760000004,0.0,259.1994816,1214.05692672
2900000.0,4,3.25,2.0,3.0,4,11,1991,0.0,98109,47.6305,-122.354,9,425.49592320000005,449.46490752000005,286.1413632,139.35456000000002,328.8767616,602.29040832
378500.0,4,2.0,1.0,0.0,5,7,1953,0.0,98118,47.5453,-122.279,3,170.01256320000002,557.4182400000001,99.4062528,70.6063104,170.01256320000002,510.96672
535000.0,3,1.75,1.5,0.0,3,9,1988,0.0,98014,47.7092,-121.89200000000001,5,252.6962688,13880.6432064,252.6962688,0.0,237.8317824,13880.6432064
520000.0,2,1.0,1.0,0.0,3,7,1932,0.0,98034,47.7101,-122.226,7,126.3481344,2091.06162432,126.3481344,0.0,262.9156032,1170.5783040000001
369950.0,3,2.0,1.0,0.0,5,6,1943,0.0,98106,47.53100000000001,-122.351,5,141.2126208,371.61216,74.322432,66.8901888,132.85134720000002,371.61216
545000.0,3,2.25,2.0,0.0,3,8,1981,,98075,47.5874,-122.074,9,212.74796160000002,1354.9908384,212.74796160000002,0.0,154.2190464,3433.7892614400002
360000.0,3,2.5,2.0,0.0,3,8,1991,0.0,98058,47.4621,-122.12899999999999,5,199.74153600000002,1309.18963968,199.74153600000002,0.0,222.967296,993.96962496
760000.0,3,1.5,1.0,0.0,4,7,1955,0.0,98004,47.6077,-122.194,8,108.69655680000001,710.2437408000001,108.69655680000001,0.0,173.72868480000002,713.3095411200001
450000.0,3,1.75,1.0,2.0,4,7,1939,0.0,98115,47.6914,-122.309,9,170.01256320000002,509.85188352000006,93.8320704,76.18049280000001,111.483648,509.85188352000006
612500.0,4,2.5,2.0,0.0,3,9,1991,,98011,47.7419,-122.205,5,253.62529920000003,1139.08417344,253.62529920000003,0.0,253.62529920000003,1010.0418508800001
280000.0,3,1.0,1.0,0.0,4,7,1962,,98056,47.5,-122.169,7,101.26431360000001,994.9915584,101.26431360000001,0.0,101.26431360000001,969.9077376
750000.0,3,2.5,2.0,0.0,3,9,1993,0.0,98027,47.5361,-122.051,4,237.8317824,853.0357132800001,237.8317824,0.0,260.128512,816.06030336
237000.0,3,1.0,1.0,0.0,4,7,1958,0.0,98056,47.5015,-122.17299999999999,7,107.76752640000001,569.6814412800001,107.76752640000001,0.0,118.9158912,569.6814412800001
441500.0,2,1.75,1.5,0.0,5,7,1919,0.0,98105,47.6665,-122.287,10,93.8320704,371.61216,93.8320704,0.0,136.5674688,371.61216
251000.0,3,2.0,1.0,0.0,4,7,1989,,98038,47.3617,-122.05,1,153.290016,736.7211072,153.290016,0.0,140.2835904,736.7211072
200000.0,3,1.0,1.0,0.0,3,7,1942,0.0,98168,47.4938,-122.29799999999999,12,196.9544448,2932.3915545600003,113.3417088,83.61273600000001,166.2964416,1074.9810758400001
332000.0,1,1.0,1.0,0.0,3,7,1908,0.0,98112,47.6223,-122.294,6,89.18691840000001,245.26402560000002,70.6063104,18.580608,150.50292480000002,349.22252736
401500.0,3,2.5,3.0,0.0,3,8,2014,0.0,98133,47.7048,-122.34,8,140.19068736,103.49398656000001,140.19068736,0.0,140.19068736,225.84729024
585000.0,4,1.75,1.0,0.0,5,8,1957,,98155,47.7637,-122.281,9,210.88990080000002,2519.71625088,120.77395200000001,90.11594880000001,221.1092352,1098.2997388800002
340000.0,4,2.5,2.0,0.0,3,8,2005,0.0,98055,47.4297,-122.19,7,181.53254016000002,446.3991072,181.53254016000002,0.0,159.23581056,302.77100736
920000.0,3,3.5,1.0,0.0,3,9,2005,0.0,98053,47.7095,-122.022,1,260.128512,714.79598976,260.128512,0.0,224.8253568,714.79598976
153000.0,3,1.0,1.5,0.0,3,6,1944,,98178,47.4959,-122.241,6,117.9868608,595.0439712,117.9868608,0.0,103.12237440000001,595.0439712
299950.0,4,2.25,1.0,0.0,3,7,1986,0.0,98023,47.2857,-122.35799999999999,1,168.1545024,706.1560070400001,100.3352832,67.8192192,145.85777280000002,706.1560070400001
440000.0,4,2.5,2.0,0.0,3,8,1983,0.0,98058,47.4388,-122.14200000000001,5,223.89632640000002,698.35215168,223.89632640000002,0.0,224.8253568,752.0501088000001
293000.0,3,2.5,2.0,0.0,3,7,2003,0.0,98038,47.3691,-122.031,9,157.00613760000002,1614.93354432,157.00613760000002,0.0,242.4769344,743.13141696
203000.0,3,1.75,1.0,0.0,3,7,1952,,98178,47.5026,-122.236,3,110.5546176,557.4182400000001,110.5546176,0.0,111.483648,557.4182400000001
193000.0,2,1.75,1.0,0.0,3,7,1991,0.0,98002,47.2925,-122.219,3,118.9158912,629.3251929600001,118.9158912,0.0,134.709408,725.5727424
305000.0,3,1.75,1.0,0.0,3,7,1965,0.0,98155,47.7755,-122.29899999999999,3,135.6384384,730.40370048,135.6384384,0.0,204.38668800000002,863.3479507200001
495000.0,4,1.75,1.0,0.0,3,8,1959,,98125,47.701,-122.306,5,148.644864,592.7213952000001,104.9804352,43.6644288,101.26431360000001,592.7213952000001
420000.0,3,1.75,1.0,0.0,3,7,1952,0.0,98125,47.7135,-122.315,9,164.4383808,557.4182400000001,104.9804352,59.4579456,176.51577600000002,668.9018880000001
569500.0,4,2.5,1.0,0.0,3,8,1971,0.0,98177,47.7695,-122.368,9,260.128512,760.8758976,157.935168,102.19334400000001,228.54147840000002,758.5533216
620000.0,4,2.5,2.0,0.0,3,9,1989,0.0,98029,47.5738,-121.992,5,248.9801472,853.3144224,248.9801472,0.0,261.05754240000005,790.1403552
466000.0,3,1.75,1.0,0.0,4,7,1959,,98006,47.5525,-122.182,12,156.0771072,878.8627584000001,156.0771072,0.0,157.00613760000002,877.7479219200001
355500.0,3,1.0,1.0,0.0,3,7,1962,,98034,47.7182,-122.194,3,104.0514048,932.0032972800001,104.0514048,0.0,112.4126784,921.4123507200001
687500.0,2,1.0,1.0,0.0,4,6,1955,0.0,98033,47.6823,-122.20299999999999,5,96.61916160000001,668.9018880000001,96.61916160000001,0.0,152.36098560000002,668.9018880000001
432100.0,3,2.25,2.0,0.0,4,8,1975,0.0,98052,47.6343,-122.10600000000001,4,166.2964416,208.1028096,166.2964416,0.0,165.36741120000002,237.8317824
500000.0,3,2.5,1.5,0.0,3,8,1976,,98006,47.5694,-122.12,7,223.89632640000002,3237.4851379200004,223.89632640000002,0.0,224.8253568,1525.83952896
690000.0,5,3.25,2.0,0.0,4,8,1988,,98029,47.5632,-122.015,10,313.08324480000005,679.39993152,198.8125056,114.27073920000001,277.7800896,725.20113024
350000.0,2,1.0,1.0,0.0,4,6,1949,0.0,98118,47.5525,-122.274,1,74.322432,478.45065600000004,74.322432,0.0,118.9158912,478.45065600000004
268000.0,2,1.0,1.0,0.0,3,7,1943,0.0,98108,47.5339,-122.29299999999999,6,128.2061952,464.51520000000005,80.8256448,47.380550400000004,134.709408,464.51520000000005
120000.0,2,1.0,1.0,0.0,2,4,1945,0.0,98042,47.3577,-122.085,6,91.9740096,3712.77709056,91.9740096,0.0,144.9287424,835.1983296000001
285000.0,4,2.5,2.0,0.0,3,7,1994,0.0,98022,47.1927,-122.015,2,167.22547200000002,857.40215616,167.22547200000002,0.0,183.01898880000002,857.58796224
365000.0,4,1.5,1.0,0.0,4,7,1955,0.0,98006,47.5767,-122.14399999999999,10,169.0835328,1145.21577408,128.2061952,40.877337600000004,134.709408,859.91053824
635000.0,3,2.5,2.0,0.0,3,7,2002,0.0,98053,47.6846,-122.037,4,243.40596480000002,635.64259968,243.40596480000002,0.0,211.8189312,445.934592
630000.0,2,2.5,2.0,0.0,3,9,2005,0.0,98029,47.5545,-122.00200000000001,7,212.74796160000002,325.81096128,212.74796160000002,0.0,212.74796160000002,338.1670656
450000.0,4,3.0,2.0,0.0,3,7,1968,,98103,47.7005,-122.339,3,204.38668800000002,414.90497664000003,204.38668800000002,0.0,165.36741120000002,209.03184000000002
590000.0,4,2.5,1.0,0.0,4,8,1974,0.0,98074,47.6294,-122.06200000000001,3,273.1349376,1170.5783040000001,171.87062400000002,101.26431360000001,188.5931712,1093.4687808
895000.0,2,1.75,1.0,1.0,3,8,1950,0.0,98199,47.6336,-122.397,9,157.935168,336.12319872,117.05783040000001,40.877337600000004,204.38668800000002,464.51520000000005
160000.0,3,1.0,1.0,0.0,4,6,1963,,98030,47.3574,-122.186,5,79.8966144,1105.546176,79.8966144,0.0,154.2190464,952.0703539200001
520000.0,2,1.0,1.0,0.0,3,7,1924,0.0,98107,47.6733,-122.37,9,84.5417664,464.51520000000005,84.5417664,0.0,97.548192,464.51520000000005
432000.0,4,3.25,2.0,0.0,4,8,1976,,98058,47.4508,-122.132,8,261.98657280000003,1213.22079936,261.98657280000003,0.0,219.25117440000002,798.9661440000001
141800.0,2,1.0,1.0,0.0,4,5,1942,0.0,98056,47.4966,-122.18700000000001,5,86.3998272,440.63911872000006,86.3998272,0.0,86.3998272,443.98362816
980000.0,4,2.0,2.5,0.0,5,8,1910,,98103,47.662,-122.329,7,203.4576576,423.6378624,203.4576576,0.0,203.4576576,423.6378624
1290000.0,4,2.5,2.0,0.0,3,9,2014,0.0,98033,47.6842,-122.196,4,318.65742720000003,668.9018880000001,318.65742720000003,0.0,142.1416512,724.643712
740000.0,4,2.75,1.0,0.0,3,8,1959,0.0,98115,47.68600000000001,-122.29700000000001,11,237.8317824,641.030976,137.49649920000002,100.3352832,241.54790400000002,668.9018880000001
230000.0,2,1.0,1.0,0.0,4,6,1948,0.0,98106,47.53100000000001,-122.35799999999999,10,71.5353408,599.224608,71.5353408,0.0,72.4643712,563.27113152
